"Name","Direction","Sample","Value","Gene"
"19P13.2:DEL","DEL","DLBCL_LS1065",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS1098",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS1304",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS1395",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS146",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS148",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS1546",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS155",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS1583",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS1620",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS1668",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS1683",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS1757",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS1899",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS1921",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS2089",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS2154",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS2208",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS2245",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS2258",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS2264",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS2305",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS2325",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS2328",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS2357",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS2367",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS2590",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS2595",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS2596",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS2599",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS2848",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS297",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS2978",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS3085",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS3200",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS3204",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS3219",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS3245",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS3271",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS3309",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS3387",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS3499",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS3615",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS3749",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS378",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS3808",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS3809",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS3820",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS3866",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS4054",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS4085",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS4222",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS4323",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS4394",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS4592",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS4593",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS4616",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS4618",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS4619",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS762",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS843",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS88",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_LS951",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MAYO_DLBCL_234",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MAYO_DLBCL_3653",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MAYO_DLBCL_5613",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MAYO_DLBCL_7359",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F064AB",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F089_HCZ",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F089_MLB",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F132_MLM",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F139_AD",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F139_LJF",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F210_GWC",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F218_RAP",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F231_CAO",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F262_WLC",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F300_TBF",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F307_JPS",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F339_JPS2",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F344_CJS",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F349_BJJ",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F358_WDS",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F362_MJB1",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F496DMP",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F500_ECU",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F502_RFK",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F519_ALT",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F606_DMJ",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F648_JKW",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F729_MAN",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F739_AMA3",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F815_BAT",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F886_EJH",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F925_DLR",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F927_JHS",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F959_ERM",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_MC_F990_MNA",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1013",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1018",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_102",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1032",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1045",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1046",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_105",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1060",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1061",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_107",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1072",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1081",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1106",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_111",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1138",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1144",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1150",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1165",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1169",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1190",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1192",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1199",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_120",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1204",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1210",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1219",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1235",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1237",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1247",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1248",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1257",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_126",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1263",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1269",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1278",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1283",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1287",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1289",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1293",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1299",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_1329",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_134",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_147",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_148",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_150",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_151",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_173",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_174",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_181",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_197",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_208",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_215",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_216",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_221",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_224",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_253",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_258",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_266",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_267",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_269",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_274",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_288",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_290",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_299",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_314",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_320",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_325",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_335",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_336",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_338",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_342",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_361",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_384",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_401",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_408",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_417",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_431",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_440",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_449",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_451",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_463",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_467",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_469",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_473",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_478",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_496",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_506",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_522",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_533",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_543",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_554",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_575",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_577",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_583",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_585",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_597",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_617",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_623",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_632",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_678",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_685",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_692",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_694",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_701",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_704",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_711",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_712",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_720",1,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_744",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_763",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_773",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_780",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_787",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_822",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_826",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_829",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_839",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_850",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_865",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_866",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_910",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_945",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_948",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_950",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_956",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_977",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_978",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_985",0,"S1PR2"
"19P13.2:DEL","DEL","DLBCL_RICOVER_99",0,"S1PR2"
